OBX,Siste
22.07.19 09:18:59,799.82
22.07.19 09:18:59,799.80
22.07.19 09:18:59,799.79
22.07.19 09:18:58,799.79
22.07.19 09:18:54,799.77
22.07.19 09:18:53,799.77
22.07.19 09:18:51,799.77
22.07.19 09:18:51,799.81
22.07.19 09:18:51,799.77
22.07.19 09:18:50,799.79
22.07.19 09:18:49,799.78
22.07.19 09:18:48,799.82
22.07.19 09:18:48,799.83
22.07.19 09:18:46,799.83
22.07.19 09:18:46,799.82
22.07.19 09:18:43,799.78
22.07.19 09:18:40,799.78
22.07.19 09:18:34,799.78
22.07.19 09:18:34,799.79
22.07.19 09:18:34,799.78
22.07.19 09:18:32,799.75
22.07.19 09:18:32,799.75
22.07.19 09:18:30,799.75
22.07.19 09:18:30,799.73
22.07.19 09:18:30,799.72
22.07.19 09:18:28,799.72
22.07.19 09:18:28,799.72
22.07.19 09:18:27,799.72
22.07.19 09:18:27,799.73
22.07.19 09:18:27,799.72
22.07.19 09:18:27,799.71
22.07.19 09:18:27,799.69
22.07.19 09:18:26,799.67
22.07.19 09:18:26,799.66
22.07.19 09:18:26,799.64
22.07.19 09:18:26,799.63
22.07.19 09:18:25,799.62
22.07.19 09:18:25,799.61
22.07.19 09:18:25,799.58
22.07.19 09:18:25,799.55
22.07.19 09:18:25,799.54
22.07.19 09:18:24,799.50
22.07.19 09:18:21,799.50
22.07.19 09:18:21,799.49
22.07.19 09:18:21,799.48
22.07.19 09:18:20,799.48
22.07.19 09:18:20,799.44
22.07.19 09:18:20,799.45
22.07.19 09:18:19,799.44
22.07.19 09:18:19,799.44
22.07.19 09:18:19,799.44
22.07.19 09:18:19,799.42
22.07.19 09:18:19,799.51
22.07.19 09:18:18,799.53
22.07.19 09:18:18,799.52
22.07.19 09:18:18,799.53
22.07.19 09:18:18,799.52
22.07.19 09:18:17,799.51
22.07.19 09:18:16,799.52
22.07.19 09:18:15,799.52
22.07.19 09:18:12,799.53
22.07.19 09:18:11,799.52
22.07.19 09:18:10,799.58
22.07.19 09:18:10,799.58
22.07.19 09:18:10,799.58
22.07.19 09:18:09,799.57
22.07.19 09:18:07,799.57
22.07.19 09:18:07,799.56
22.07.19 09:18:06,799.57
22.07.19 09:18:06,799.58
22.07.19 09:18:05,799.59
22.07.19 09:18:05,799.61
22.07.19 09:18:05,799.60
22.07.19 09:18:05,799.60
22.07.19 09:18:05,799.60
22.07.19 09:18:03,799.59
22.07.19 09:18:02,799.55
22.07.19 09:18:02,799.54
22.07.19 09:18:00,799.50
22.07.19 09:17:59,799.50
22.07.19 09:17:58,799.51
22.07.19 09:17:54,799.51
22.07.19 09:17:53,799.52
22.07.19 09:17:52,799.50
22.07.19 09:17:51,799.52
22.07.19 09:17:50,799.52
22.07.19 09:17:50,799.48
22.07.19 09:17:50,799.52
22.07.19 09:17:50,799.56
22.07.19 09:17:50,799.61
22.07.19 09:17:49,799.62
22.07.19 09:17:49,799.63
22.07.19 09:17:47,799.63
22.07.19 09:17:46,799.63
22.07.19 09:17:45,799.63
22.07.19 09:17:45,799.61
22.07.19 09:17:45,799.62
22.07.19 09:17:44,799.61
22.07.19 09:17:41,799.60
22.07.19 09:17:39,799.60
22.07.19 09:17:39,799.59
22.07.19 09:17:33,799.58
22.07.19 09:17:32,799.59
22.07.19 09:17:31,799.56
22.07.19 09:17:30,799.55
22.07.19 09:17:30,799.56
22.07.19 09:17:30,799.57
22.07.19 09:17:29,799.57
22.07.19 09:17:29,799.56
22.07.19 09:17:28,799.56
22.07.19 09:17:28,799.57
22.07.19 09:17:27,799.58
22.07.19 09:17:27,799.59
22.07.19 09:17:27,799.58
22.07.19 09:17:27,799.56
22.07.19 09:17:26,799.56
22.07.19 09:17:26,799.55
22.07.19 09:17:26,799.55
22.07.19 09:17:26,799.56
22.07.19 09:17:26,799.56
22.07.19 09:17:25,799.57
22.07.19 09:17:25,799.56
22.07.19 09:17:25,799.55
22.07.19 09:17:25,799.57
22.07.19 09:17:25,799.56
22.07.19 09:17:24,799.57
22.07.19 09:17:22,799.55
22.07.19 09:17:22,799.61
22.07.19 09:17:21,799.61
22.07.19 09:17:21,799.57
22.07.19 09:17:20,799.57
22.07.19 09:17:20,799.55
22.07.19 09:17:19,799.51
22.07.19 09:17:19,799.50
22.07.19 09:17:19,799.51
22.07.19 09:17:18,799.50
22.07.19 09:17:17,799.42
22.07.19 09:17:17,799.40
22.07.19 09:17:17,799.39
22.07.19 09:17:17,799.42
22.07.19 09:17:17,799.43
22.07.19 09:17:17,799.42
22.07.19 09:17:16,799.43
22.07.19 09:17:16,799.45
22.07.19 09:17:15,799.47
22.07.19 09:17:15,799.48
22.07.19 09:17:15,799.47
22.07.19 09:17:14,799.47
22.07.19 09:17:14,799.47
22.07.19 09:17:14,799.46
22.07.19 09:17:14,799.45
22.07.19 09:17:14,799.44
22.07.19 09:17:14,799.43
22.07.19 09:17:14,799.44
22.07.19 09:17:14,799.43
22.07.19 09:17:14,799.38
22.07.19 09:17:08,799.37
22.07.19 09:17:07,799.35
22.07.19 09:17:07,799.34
22.07.19 09:17:06,799.32
22.07.19 09:17:05,799.31
22.07.19 09:17:04,799.28
22.07.19 09:17:02,799.28
22.07.19 09:17:01,799.25
22.07.19 09:17:01,799.24
22.07.19 09:16:59,799.20
22.07.19 09:16:53,799.20
22.07.19 09:16:52,799.20
22.07.19 09:16:51,799.21
22.07.19 09:16:47,799.21
22.07.19 09:16:46,799.24
22.07.19 09:16:45,799.26
22.07.19 09:16:44,799.27
22.07.19 09:16:44,799.27
22.07.19 09:16:41,799.31
22.07.19 09:16:39,799.31
22.07.19 09:16:37,799.32
22.07.19 09:16:37,799.35
22.07.19 09:16:35,799.35
22.07.19 09:16:35,799.36
22.07.19 09:16:34,799.37
22.07.19 09:16:32,799.38
22.07.19 09:16:32,799.37
22.07.19 09:16:31,799.41
22.07.19 09:16:30,799.47
22.07.19 09:16:30,799.46
22.07.19 09:16:29,799.43
22.07.19 09:16:29,799.42
22.07.19 09:16:29,799.42
22.07.19 09:16:28,799.38
22.07.19 09:16:28,799.39
22.07.19 09:16:28,799.41
22.07.19 09:16:28,799.37
22.07.19 09:16:26,799.36
22.07.19 09:16:25,799.36
22.07.19 09:16:25,799.35
22.07.19 09:16:24,799.32
22.07.19 09:16:23,799.31
22.07.19 09:16:23,799.30
22.07.19 09:16:21,799.36
22.07.19 09:16:20,799.31
22.07.19 09:16:20,799.32
22.07.19 09:16:20,799.28
22.07.19 09:16:19,799.27
22.07.19 09:16:19,799.26
22.07.19 09:16:19,799.27
22.07.19 09:16:19,799.28
22.07.19 09:16:18,799.29
22.07.19 09:16:18,799.28
22.07.19 09:16:17,799.27
22.07.19 09:16:17,799.26
22.07.19 09:16:16,799.25
22.07.19 09:16:16,799.26
22.07.19 09:16:16,799.27
22.07.19 09:16:16,799.31
22.07.19 09:16:14,799.30
22.07.19 09:16:13,799.30
22.07.19 09:16:13,799.31
22.07.19 09:16:13,799.30
22.07.19 09:16:13,799.31
22.07.19 09:16:13,799.26
22.07.19 09:16:12,799.31
22.07.19 09:16:12,799.31
22.07.19 09:16:12,799.31
22.07.19 09:16:12,799.31
22.07.19 09:16:12,799.33
22.07.19 09:16:11,799.34
22.07.19 09:16:11,799.35
22.07.19 09:16:11,799.34
22.07.19 09:16:10,799.33
22.07.19 09:16:10,799.32
22.07.19 09:16:09,799.32
22.07.19 09:16:08,799.31
22.07.19 09:16:08,799.30
22.07.19 09:16:07,799.29
22.07.19 09:16:04,799.28
22.07.19 09:16:03,799.28
22.07.19 09:16:02,799.29
22.07.19 09:16:02,799.29
22.07.19 09:16:02,799.28
22.07.19 09:16:01,799.27
22.07.19 09:16:00,799.25
22.07.19 09:16:00,799.25
22.07.19 09:15:59,799.23
22.07.19 09:15:59,799.23
22.07.19 09:15:58,799.24
22.07.19 09:15:58,799.25
22.07.19 09:15:58,799.24
22.07.19 09:15:58,799.25
22.07.19 09:15:58,799.24
22.07.19 09:15:57,799.23
22.07.19 09:15:57,799.24
22.07.19 09:15:55,799.23
22.07.19 09:15:54,799.24
22.07.19 09:15:53,799.23
22.07.19 09:15:53,799.24
22.07.19 09:15:53,799.20
22.07.19 09:15:52,799.20
22.07.19 09:15:51,799.19
22.07.19 09:15:51,799.17
22.07.19 09:15:51,799.18
22.07.19 09:15:51,799.20
22.07.19 09:15:51,799.20
22.07.19 09:15:51,799.21
22.07.19 09:15:51,799.22
22.07.19 09:15:51,799.23
22.07.19 09:15:51,799.24
22.07.19 09:15:51,799.25
22.07.19 09:15:50,799.26
22.07.19 09:15:50,799.27
22.07.19 09:15:47,799.27
22.07.19 09:15:46,799.25
22.07.19 09:15:46,799.23
22.07.19 09:15:45,799.19
22.07.19 09:15:45,799.16
22.07.19 09:15:44,799.16
22.07.19 09:15:43,799.17
22.07.19 09:15:42,799.17
22.07.19 09:15:41,799.16
22.07.19 09:15:40,799.18
22.07.19 09:15:40,799.18
22.07.19 09:15:38,799.17
22.07.19 09:15:38,799.22
22.07.19 09:15:37,799.23
22.07.19 09:15:35,799.23
22.07.19 09:15:34,799.23
22.07.19 09:15:34,799.24
22.07.19 09:15:34,799.26
22.07.19 09:15:32,799.26
22.07.19 09:15:31,799.24
22.07.19 09:15:30,799.25
22.07.19 09:15:30,799.24
22.07.19 09:15:30,799.25
22.07.19 09:15:30,799.26
22.07.19 09:15:30,799.27
22.07.19 09:15:30,799.25
22.07.19 09:15:30,799.21
22.07.19 09:15:29,799.21
22.07.19 09:15:29,799.21
22.07.19 09:15:29,799.22
22.07.19 09:15:28,799.20
22.07.19 09:15:27,799.19
22.07.19 09:15:27,799.21
22.07.19 09:15:27,799.21
22.07.19 09:15:26,799.22
22.07.19 09:15:25,799.22
22.07.19 09:15:23,799.23
22.07.19 09:15:22,799.23
22.07.19 09:15:22,799.23
22.07.19 09:15:22,799.24
22.07.19 09:15:22,799.25
22.07.19 09:15:21,799.26
22.07.19 09:15:20,799.29
22.07.19 09:15:20,799.28
22.07.19 09:15:19,799.28
22.07.19 09:15:19,799.36
22.07.19 09:15:16,799.39
22.07.19 09:15:16,799.42
22.07.19 09:15:16,799.46
22.07.19 09:15:14,799.47
22.07.19 09:15:14,799.46
22.07.19 09:15:14,799.47
22.07.19 09:15:13,799.47
22.07.19 09:15:13,799.45
22.07.19 09:15:13,799.45
22.07.19 09:15:13,799.46
22.07.19 09:15:12,799.48
22.07.19 09:15:12,799.46
22.07.19 09:15:10,799.48
22.07.19 09:15:09,799.48
22.07.19 09:15:09,799.52
22.07.19 09:15:09,799.53
22.07.19 09:15:08,799.53
22.07.19 09:15:08,799.53
22.07.19 09:15:08,799.49
22.07.19 09:15:07,799.51
22.07.19 09:15:06,799.47
22.07.19 09:15:06,799.49
22.07.19 09:15:05,799.53
22.07.19 09:15:04,799.48
22.07.19 09:15:04,799.48
22.07.19 09:15:04,799.51
22.07.19 09:15:04,799.56
22.07.19 09:15:03,799.57
22.07.19 09:15:03,799.59
22.07.19 09:15:03,799.60
22.07.19 09:15:03,799.59
22.07.19 09:15:02,799.64
22.07.19 09:15:00,799.63
22.07.19 09:14:59,799.64
22.07.19 09:14:59,799.65
22.07.19 09:14:58,799.65
22.07.19 09:14:55,799.65
22.07.19 09:14:53,799.64
22.07.19 09:14:51,799.64
22.07.19 09:14:49,799.60
22.07.19 09:14:49,799.61
22.07.19 09:14:48,799.61
22.07.19 09:14:48,799.59
22.07.19 09:14:47,799.57
22.07.19 09:14:46,799.62
22.07.19 09:14:46,799.62
22.07.19 09:14:46,799.60
22.07.19 09:14:46,799.58
22.07.19 09:14:46,799.58
22.07.19 09:14:45,799.59
22.07.19 09:14:45,799.60
22.07.19 09:14:45,799.59
22.07.19 09:14:45,799.58
22.07.19 09:14:44,799.57
22.07.19 09:14:44,799.58
22.07.19 09:14:44,799.57
22.07.19 09:14:44,799.56
22.07.19 09:14:44,799.60
22.07.19 09:14:43,799.58
22.07.19 09:14:43,799.59
22.07.19 09:14:43,799.60
22.07.19 09:14:42,799.61
22.07.19 09:14:42,799.62
22.07.19 09:14:41,799.62
22.07.19 09:14:40,799.63
22.07.19 09:14:39,799.63
22.07.19 09:14:36,799.62
22.07.19 09:14:36,799.62
22.07.19 09:14:36,799.58
22.07.19 09:14:36,799.58
22.07.19 09:14:36,799.62
22.07.19 09:14:32,799.60
22.07.19 09:14:29,799.60
22.07.19 09:14:28,799.62
22.07.19 09:14:27,799.58
22.07.19 09:14:27,799.59
22.07.19 09:14:26,799.61
22.07.19 09:14:25,799.61
22.07.19 09:14:24,799.59
22.07.19 09:14:24,799.60
22.07.19 09:14:24,799.64
22.07.19 09:14:23,799.60
22.07.19 09:14:23,799.58
22.07.19 09:14:23,799.60
22.07.19 09:14:22,799.59
22.07.19 09:14:21,799.63
22.07.19 09:14:21,799.60
22.07.19 09:14:19,799.60
22.07.19 09:14:19,799.61
22.07.19 09:14:16,799.62
22.07.19 09:14:16,799.58
22.07.19 09:14:13,799.58
22.07.19 09:14:12,799.53
22.07.19 09:14:10,799.53
22.07.19 09:14:09,799.52
22.07.19 09:14:09,799.50
22.07.19 09:14:09,799.52
22.07.19 09:14:08,799.53
22.07.19 09:14:07,799.49
22.07.19 09:14:07,799.49
22.07.19 09:14:07,799.54
22.07.19 09:14:07,799.50
22.07.19 09:14:05,799.50
22.07.19 09:14:00,799.50
22.07.19 09:14:00,799.52
22.07.19 09:13:59,799.52
22.07.19 09:13:57,799.53
22.07.19 09:13:57,799.58
22.07.19 09:13:55,799.57
22.07.19 09:13:54,799.57
22.07.19 09:13:54,799.57
22.07.19 09:13:53,799.56
22.07.19 09:13:53,799.56
22.07.19 09:13:53,799.52
22.07.19 09:13:53,799.49
22.07.19 09:13:50,799.46
22.07.19 09:13:49,799.46
22.07.19 09:13:49,799.45
22.07.19 09:13:47,799.43
22.07.19 09:13:46,799.42
22.07.19 09:13:43,799.42
22.07.19 09:13:43,799.38
22.07.19 09:13:42,799.38
22.07.19 09:13:42,799.37
22.07.19 09:13:41,799.42
22.07.19 09:13:41,799.42
22.07.19 09:13:39,799.46
22.07.19 09:13:36,799.47
22.07.19 09:13:35,799.51
22.07.19 09:13:33,799.52
22.07.19 09:13:33,799.52
22.07.19 09:13:32,799.55
22.07.19 09:13:32,799.51
22.07.19 09:13:31,799.52
22.07.19 09:13:30,799.52
22.07.19 09:13:29,799.53
22.07.19 09:13:29,799.53
22.07.19 09:13:29,799.54
22.07.19 09:13:29,799.55
22.07.19 09:13:29,799.55
22.07.19 09:13:29,799.53
22.07.19 09:13:28,799.50
22.07.19 09:13:28,799.53
22.07.19 09:13:27,799.58
22.07.19 09:13:27,799.57
22.07.19 09:13:27,799.58
22.07.19 09:13:26,799.55
22.07.19 09:13:26,799.58
22.07.19 09:13:25,799.58
22.07.19 09:13:24,799.56
22.07.19 09:13:23,799.57
22.07.19 09:13:22,799.59
22.07.19 09:13:22,799.58
22.07.19 09:13:19,799.58
22.07.19 09:13:19,799.57
22.07.19 09:13:18,799.56
22.07.19 09:13:17,799.57
22.07.19 09:13:16,799.58
22.07.19 09:13:14,799.59
22.07.19 09:13:12,799.59
22.07.19 09:13:10,799.59
22.07.19 09:13:10,799.58
22.07.19 09:13:08,799.58
22.07.19 09:13:05,799.59
22.07.19 09:13:05,799.60
22.07.19 09:13:04,799.61
22.07.19 09:13:03,799.61
22.07.19 09:13:02,799.60
22.07.19 09:13:02,799.58
22.07.19 09:12:59,799.58
22.07.19 09:12:59,799.59
22.07.19 09:12:58,799.59
22.07.19 09:12:58,799.58
22.07.19 09:12:56,799.57
22.07.19 09:12:55,799.56
22.07.19 09:12:54,799.55
22.07.19 09:12:54,799.56
22.07.19 09:12:54,799.58
22.07.19 09:12:53,799.58
22.07.19 09:12:53,799.59
22.07.19 09:12:52,799.60
22.07.19 09:12:52,799.61
22.07.19 09:12:52,799.57
22.07.19 09:12:51,799.56
22.07.19 09:12:50,799.55
22.07.19 09:12:48,799.56
22.07.19 09:12:47,799.56
22.07.19 09:12:47,799.51
22.07.19 09:12:45,799.51
22.07.19 09:12:44,799.53
22.07.19 09:12:42,799.53
22.07.19 09:12:40,799.51
22.07.19 09:12:39,799.51
22.07.19 09:12:39,799.52
22.07.19 09:12:35,799.54
22.07.19 09:12:34,799.58
22.07.19 09:12:33,799.60
22.07.19 09:12:32,799.60
22.07.19 09:12:31,799.61
22.07.19 09:12:31,799.61
22.07.19 09:12:30,799.60
22.07.19 09:12:29,799.60
22.07.19 09:12:25,799.61
22.07.19 09:12:24,799.59
22.07.19 09:12:23,799.59
22.07.19 09:12:22,799.58
22.07.19 09:12:20,799.58
22.07.19 09:12:20,799.57
22.07.19 09:12:17,799.58
22.07.19 09:12:16,799.58
22.07.19 09:12:16,799.55
22.07.19 09:12:14,799.55
22.07.19 09:12:13,799.55
22.07.19 09:12:12,799.54
22.07.19 09:12:12,799.53
22.07.19 09:12:12,799.53
22.07.19 09:12:11,799.59
22.07.19 09:12:11,799.59
22.07.19 09:12:11,799.58
22.07.19 09:12:09,799.59
22.07.19 09:12:08,799.59
22.07.19 09:12:06,799.58
22.07.19 09:12:05,799.58
22.07.19 09:12:04,799.59
22.07.19 09:12:03,799.58
22.07.19 09:12:02,799.60
22.07.19 09:12:02,799.59
22.07.19 09:12:01,799.59
22.07.19 09:11:58,799.58
22.07.19 09:11:57,799.59
22.07.19 09:11:55,799.60
22.07.19 09:11:54,799.59
22.07.19 09:11:54,799.58
22.07.19 09:11:53,799.58
22.07.19 09:11:53,799.58
22.07.19 09:11:51,799.57
22.07.19 09:11:51,799.56
22.07.19 09:11:50,799.56
22.07.19 09:11:50,799.53
22.07.19 09:11:50,799.55
22.07.19 09:11:50,799.54
22.07.19 09:11:48,799.54
22.07.19 09:11:47,799.54
22.07.19 09:11:46,799.57
22.07.19 09:11:46,799.60
22.07.19 09:11:46,799.60
22.07.19 09:11:46,799.60
22.07.19 09:11:44,799.56
22.07.19 09:11:41,799.56
22.07.19 09:11:40,799.58
22.07.19 09:11:40,799.56
22.07.19 09:11:37,799.51
22.07.19 09:11:37,799.52
22.07.19 09:11:36,799.53
22.07.19 09:11:35,799.53
22.07.19 09:11:30,799.54
22.07.19 09:11:29,799.54
22.07.19 09:11:29,799.53
22.07.19 09:11:28,799.54
22.07.19 09:11:26,799.54
22.07.19 09:11:25,799.57
22.07.19 09:11:23,799.56
22.07.19 09:11:22,799.56
22.07.19 09:11:22,799.56
22.07.19 09:11:21,799.51
22.07.19 09:11:18,799.51
22.07.19 09:11:16,799.51
22.07.19 09:11:16,799.51
22.07.19 09:11:16,799.55
22.07.19 09:11:15,799.55
22.07.19 09:11:15,799.54
22.07.19 09:11:15,799.53
22.07.19 09:11:14,799.55
22.07.19 09:11:14,799.57
22.07.19 09:11:14,799.59
22.07.19 09:11:14,799.59
22.07.19 09:11:14,799.60
22.07.19 09:11:14,799.63
22.07.19 09:11:12,799.63
22.07.19 09:11:11,799.65
22.07.19 09:11:11,799.64
22.07.19 09:11:11,799.63
22.07.19 09:11:11,799.63
22.07.19 09:11:09,799.66
22.07.19 09:11:07,799.66
22.07.19 09:11:07,799.69
22.07.19 09:11:05,799.68
22.07.19 09:11:05,799.71
22.07.19 09:11:05,799.70
22.07.19 09:11:04,799.68
22.07.19 09:11:04,799.67
22.07.19 09:11:04,799.66
22.07.19 09:11:03,799.67
22.07.19 09:11:03,799.65
22.07.19 09:11:03,799.67
22.07.19 09:11:03,799.68
22.07.19 09:11:02,799.67
22.07.19 09:11:02,799.66
22.07.19 09:11:01,799.66
22.07.19 09:11:00,799.68
22.07.19 09:10:59,799.68
22.07.19 09:10:58,799.68
22.07.19 09:10:58,799.69
22.07.19 09:10:58,799.68
22.07.19 09:10:58,799.67
22.07.19 09:10:56,799.66
22.07.19 09:10:55,799.65
22.07.19 09:10:55,799.66
22.07.19 09:10:55,799.62
22.07.19 09:10:55,799.63
22.07.19 09:10:55,799.64
22.07.19 09:10:55,799.66
22.07.19 09:10:54,799.67
22.07.19 09:10:52,799.67
22.07.19 09:10:52,799.67
22.07.19 09:10:52,799.68
22.07.19 09:10:51,799.70
22.07.19 09:10:49,799.72
22.07.19 09:10:49,799.71
22.07.19 09:10:48,799.72
22.07.19 09:10:48,799.72
22.07.19 09:10:48,799.69
22.07.19 09:10:47,799.70
22.07.19 09:10:47,799.70
22.07.19 09:10:47,799.66
22.07.19 09:10:47,799.64
22.07.19 09:10:47,799.63
22.07.19 09:10:46,799.61
22.07.19 09:10:46,799.60
22.07.19 09:10:46,799.61
22.07.19 09:10:45,799.60
22.07.19 09:10:45,799.59
22.07.19 09:10:45,799.58
22.07.19 09:10:43,799.55
22.07.19 09:10:43,799.52
22.07.19 09:10:43,799.54
22.07.19 09:10:43,799.52
22.07.19 09:10:43,799.52
22.07.19 09:10:42,799.52
22.07.19 09:10:42,799.51
22.07.19 09:10:41,799.49
22.07.19 09:10:41,799.50
22.07.19 09:10:41,799.51
22.07.19 09:10:41,799.55
22.07.19 09:10:39,799.54
22.07.19 09:10:39,799.55
22.07.19 09:10:39,799.54
22.07.19 09:10:39,799.55
22.07.19 09:10:38,799.54
22.07.19 09:10:38,799.50
22.07.19 09:10:38,799.50
22.07.19 09:10:38,799.48
22.07.19 09:10:38,799.52
22.07.19 09:10:38,799.56
22.07.19 09:10:36,799.57
22.07.19 09:10:36,799.57
22.07.19 09:10:36,799.59
22.07.19 09:10:36,799.60
22.07.19 09:10:35,799.59
22.07.19 09:10:35,799.58
22.07.19 09:10:34,799.58
22.07.19 09:10:34,799.58
22.07.19 09:10:34,799.57
22.07.19 09:10:34,799.60
22.07.19 09:10:34,799.64
22.07.19 09:10:33,799.62
22.07.19 09:10:32,799.62
22.07.19 09:10:31,799.63
22.07.19 09:10:31,799.61
22.07.19 09:10:31,799.62
22.07.19 09:10:30,799.61
22.07.19 09:10:28,799.62
22.07.19 09:10:28,799.62
22.07.19 09:10:27,799.66
22.07.19 09:10:27,799.65
22.07.19 09:10:27,799.67
22.07.19 09:10:27,799.67
22.07.19 09:10:27,799.71
22.07.19 09:10:27,799.74
22.07.19 09:10:27,799.75
22.07.19 09:10:27,799.78
22.07.19 09:10:27,799.82
22.07.19 09:10:26,799.83
22.07.19 09:10:26,799.81
22.07.19 09:10:24,799.80
22.07.19 09:10:23,799.70
22.07.19 09:10:23,799.73
22.07.19 09:10:22,799.80
22.07.19 09:10:22,799.79
22.07.19 09:10:22,799.78
22.07.19 09:10:22,799.77
22.07.19 09:10:21,799.84
22.07.19 09:10:21,799.83
22.07.19 09:10:20,799.84
22.07.19 09:10:20,799.75
22.07.19 09:10:19,799.75
22.07.19 09:10:18,799.77
22.07.19 09:10:17,799.78
22.07.19 09:10:17,799.77
22.07.19 09:10:17,799.78
22.07.19 09:10:16,799.79
22.07.19 09:10:15,799.78
22.07.19 09:10:14,799.78
22.07.19 09:10:12,799.79
22.07.19 09:10:12,799.81
22.07.19 09:10:11,799.86
22.07.19 09:10:10,799.89
22.07.19 09:10:10,799.90
22.07.19 09:10:10,799.91
22.07.19 09:10:09,799.97
22.07.19 09:10:07,799.97
22.07.19 09:10:07,799.97
22.07.19 09:10:07,799.98
22.07.19 09:10:07,799.99
22.07.19 09:10:07,800.00
22.07.19 09:10:07,800.02
22.07.19 09:10:05,800.03
22.07.19 09:10:03,800.03
22.07.19 09:10:03,800.02
22.07.19 09:10:02,800.03
22.07.19 09:10:02,800.04
22.07.19 09:10:02,800.07
22.07.19 09:10:01,800.08
22.07.19 09:10:01,800.09
22.07.19 09:10:00,800.05
22.07.19 09:10:00,800.03
22.07.19 09:10:00,800.07
22.07.19 09:10:00,800.09
22.07.19 09:09:59,800.08
22.07.19 09:09:59,800.12
22.07.19 09:09:58,800.11
22.07.19 09:09:56,800.12
22.07.19 09:09:56,800.13
22.07.19 09:09:56,800.12
22.07.19 09:09:55,800.12
22.07.19 09:09:53,800.12
22.07.19 09:09:53,800.13
22.07.19 09:09:53,800.12
22.07.19 09:09:52,800.13
22.07.19 09:09:52,800.10
22.07.19 09:09:51,800.11
22.07.19 09:09:51,800.12
22.07.19 09:09:50,800.11
22.07.19 09:09:49,800.10
22.07.19 09:09:48,800.08
22.07.19 09:09:47,800.08
22.07.19 09:09:46,800.09
22.07.19 09:09:46,800.08
22.07.19 09:09:46,800.05
22.07.19 09:09:46,800.08
22.07.19 09:09:46,800.12
22.07.19 09:09:44,800.14
22.07.19 09:09:44,800.11
22.07.19 09:09:44,800.10
22.07.19 09:09:42,800.11
22.07.19 09:09:42,800.15
22.07.19 09:09:42,800.19
22.07.19 09:09:42,800.15
22.07.19 09:09:41,800.16
22.07.19 09:09:41,800.11
22.07.19 09:09:41,800.10
22.07.19 09:09:40,800.11
22.07.19 09:09:39,800.11
22.07.19 09:09:39,800.08
22.07.19 09:09:38,800.06
22.07.19 09:09:38,800.07
22.07.19 09:09:36,800.09
22.07.19 09:09:36,800.08
22.07.19 09:09:35,800.07
22.07.19 09:09:35,800.12
22.07.19 09:09:34,800.11
22.07.19 09:09:34,800.09
22.07.19 09:09:33,800.10
22.07.19 09:09:33,800.12
22.07.19 09:09:33,800.13
22.07.19 09:09:33,800.14
22.07.19 09:09:33,800.15
22.07.19 09:09:32,800.15
22.07.19 09:09:32,800.16
22.07.19 09:09:31,800.17
22.07.19 09:09:31,800.14
22.07.19 09:09:31,800.14
22.07.19 09:09:31,800.16
22.07.19 09:09:31,800.17
22.07.19 09:09:31,800.19
22.07.19 09:09:31,800.20
22.07.19 09:09:31,800.23
22.07.19 09:09:31,800.24
22.07.19 09:09:30,800.32
22.07.19 09:09:29,800.31
22.07.19 09:09:28,800.29
22.07.19 09:09:28,800.28
22.07.19 09:09:27,800.31
22.07.19 09:09:27,800.27
22.07.19 09:09:26,800.27
22.07.19 09:09:26,800.26
22.07.19 09:09:26,800.29
22.07.19 09:09:25,800.28
22.07.19 09:09:25,800.29
22.07.19 09:09:25,800.32
22.07.19 09:09:21,800.28
22.07.19 09:09:20,800.27
22.07.19 09:09:19,800.26
22.07.19 09:09:19,800.25
22.07.19 09:09:18,800.25
22.07.19 09:09:18,800.26
22.07.19 09:09:17,800.26
22.07.19 09:09:17,800.23
22.07.19 09:09:15,800.20
22.07.19 09:09:15,800.19
22.07.19 09:09:14,800.20
22.07.19 09:09:14,800.19
22.07.19 09:09:14,800.18
22.07.19 09:09:13,800.23
22.07.19 09:09:13,800.16
22.07.19 09:09:13,800.13
22.07.19 09:09:10,800.11
22.07.19 09:09:09,800.11
22.07.19 09:09:08,800.12
22.07.19 09:09:06,800.12
22.07.19 09:09:06,800.11
22.07.19 09:09:06,800.12
22.07.19 09:09:06,800.07
22.07.19 09:09:06,800.09
22.07.19 09:09:05,800.12
22.07.19 09:09:04,800.16
22.07.19 09:09:02,800.16
22.07.19 09:09:02,800.20
22.07.19 09:09:02,800.19
22.07.19 09:09:01,800.20
22.07.19 09:09:01,800.21
22.07.19 09:09:01,800.21
22.07.19 09:09:01,800.20
22.07.19 09:09:01,800.23
22.07.19 09:09:01,800.22
22.07.19 09:09:00,800.23
22.07.19 09:09:00,800.22
22.07.19 09:09:00,800.23
22.07.19 09:09:00,800.23
22.07.19 09:08:59,800.25
22.07.19 09:08:58,800.23
22.07.19 09:08:58,800.24
22.07.19 09:08:57,800.24
22.07.19 09:08:55,800.24
22.07.19 09:08:54,800.25
22.07.19 09:08:53,800.29
22.07.19 09:08:52,800.28
22.07.19 09:08:52,800.28
22.07.19 09:08:51,800.24
22.07.19 09:08:51,800.26
22.07.19 09:08:51,800.27
22.07.19 09:08:49,800.28
22.07.19 09:08:49,800.27
